stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
06098005101,,Av. Del Petróleo y 123,,-34.906359,-57.925957,,,,,America/Argentina/Buenos_Aires,
06098005103,,U.T.N.,,-34.90533,-57.925216,,,,,America/Argentina/Buenos_Aires,
06098005107,,Av. Del Petróleo y 126,,-34.903288,-57.92377,,,,,America/Argentina/Buenos_Aires,
06098005109,,Av. Del Petróleo y 128,,-34.901216,-57.922053,,,,,America/Argentina/Buenos_Aires,
06098005111,,Cabecera YPF,,-34.89339,-57.913534,,,,,America/Argentina/Buenos_Aires,
06098005113,,Av. Del Petróleo y 143,,-34.888925,-57.908632,,,,,America/Argentina/Buenos_Aires,
06098005114,,Av. Del Petróleo y 145,,-34.887076,-57.906595,,,,,America/Argentina/Buenos_Aires,
06098005115,,Av. Del Petróleo y 147,,-34.884984,-57.904302,,,,,America/Argentina/Buenos_Aires,
06098005117,,Av. 7 y 151,,-34.883045,-57.899516,,,,,America/Argentina/Buenos_Aires,
06098005120,,Av. Del Petróleo y 147,,-34.884905,-57.904572,,,,,America/Argentina/Buenos_Aires,
06098005121,,Av. 7 y 164,,-34.870122,-57.889101,,,,,America/Argentina/Buenos_Aires,
06098005122,,Av. Del Petróleo y 145,,-34.887156,-57.907014,,,,,America/Argentina/Buenos_Aires,
06098005123,,Av. 7 y 165,,-34.868821,-57.888056,,,,,America/Argentina/Buenos_Aires,
06098005124,,Av. Del Petróleo y 145,,-34.888899,-57.908886,,,,,America/Argentina/Buenos_Aires,
06098005126,,Cabecera Ypf,,-34.893404,-57.913865,,,,,America/Argentina/Buenos_Aires,
06098005130,,Av. Del Petróleo y 128,,-34.901033,-57.922283,,,,,America/Argentina/Buenos_Aires,
06098005131,,12 y 153,,-34.883336,-57.89286,,,,,America/Argentina/Buenos_Aires,
06098005132,,Av. Del Petróleo y 127,,-34.902489,-57.923456,,,,,America/Argentina/Buenos_Aires,
06098005134,,U.T.N.,,-34.905237,-57.925388,,,,,America/Argentina/Buenos_Aires,
06098005136,,Av. Del Petróleo y Av. 122,,-34.907091,-57.926711,,,,,America/Argentina/Buenos_Aires,
06098005147,,10 y 159,,-34.876517,-57.890283,,,,,America/Argentina/Buenos_Aires,
06098005151,,Poligono Ind. Berisso,,-34.862172,-57.890522,,,,,America/Argentina/Buenos_Aires,
06098005153,,Nueva York y 171,,-34.859915,-57.889323,,,,,America/Argentina/Buenos_Aires,
06098005200,,Anses,,-34.864782,-57.891917,,,,,America/Argentina/Buenos_Aires,
06098005204,,Poligono Ind. Berisso,,-34.862083,-57.890534,,,,,America/Argentina/Buenos_Aires,
06098005206,,Nueva York y 170,,-34.860973,-57.889928,,,,,America/Argentina/Buenos_Aires,
06098005208,,Nueva York y 172,,-34.85871,-57.888758,,,,,America/Argentina/Buenos_Aires,
06098005210,,Nueva York y 173,,-34.857737,-57.888238,,,,,America/Argentina/Buenos_Aires,
06098005305,,Av. 7 y 155,,-34.879113,-57.896318,,,,,America/Argentina/Buenos_Aires,
06098005307,,Av. 7 y 156,,-34.878089,-57.895482,,,,,America/Argentina/Buenos_Aires,
06098005309,,Av. 7 y 158,,-34.876659,-57.894311,,,,,America/Argentina/Buenos_Aires,
06098005310,,13 y 165,,-34.872093,-57.882083,,,,,America/Argentina/Buenos_Aires,
06098005311,,Av. 7 y 160,,-34.874005,-57.892178,,,,,America/Argentina/Buenos_Aires,
06098005312,,13 y 163,,-34.873803,-57.883452,,,,,America/Argentina/Buenos_Aires,
06098005313,,Av. 7 y 162,,-34.872016,-57.890566,,,,,America/Argentina/Buenos_Aires,
06098005314,,13 y 162,,-34.875467,-57.884826,,,,,America/Argentina/Buenos_Aires,
06098005316,,13 y 161,,-34.876324,-57.88551,,,,,America/Argentina/Buenos_Aires,
06098005318,,161 y 15,,-34.877604,-57.883302,,,,,America/Argentina/Buenos_Aires,
06098005320,,161 y 17,,-34.878807,-57.881126,,,,,America/Argentina/Buenos_Aires,
06098005322,,17 y 159,,-34.880433,-57.882482,,,,,America/Argentina/Buenos_Aires,
06098005324,,Cementerio Pque.,,-34.882119,-57.883868,,,,,America/Argentina/Buenos_Aires,
06098005326,,17 y 156,,-34.883768,-57.885208,,,,,America/Argentina/Buenos_Aires,
06098005328,,17 y 154,,-34.885473,-57.886595,,,,,America/Argentina/Buenos_Aires,
06098005330,,17 y 153,,-34.886322,-57.887278,,,,,America/Argentina/Buenos_Aires,
06098005332,,153 y 14,,-34.885191,-57.889375,,,,,America/Argentina/Buenos_Aires,
06098005334,,153 y 14,,-34.884298,-57.890965,,,,,America/Argentina/Buenos_Aires,
06098005336,,153 y 11,,-34.882876,-57.893528,,,,,America/Argentina/Buenos_Aires,
06098005338,,10 y 155,,-34.880622,-57.893688,,,,,America/Argentina/Buenos_Aires,
06098005340,,10 y 156,,-34.879119,-57.892407,,,,,America/Argentina/Buenos_Aires,
06098005342,,10 y 157,,-34.87824,-57.891679,,,,,America/Argentina/Buenos_Aires,
06098005400,,Pza. Almafuerte,,-34.87637,-57.892787,,,,,America/Argentina/Buenos_Aires,
06098005401,,9 y 157,,-34.878463,-57.893439,,,,,America/Argentina/Buenos_Aires,
06098005402,,9 y 155,,-34.879988,-57.894643,,,,,America/Argentina/Buenos_Aires,
06098005403,,9 y 154,,-34.880764,-57.895257,,,,,America/Argentina/Buenos_Aires,
06098005404,,154 y 11,,-34.881852,-57.8933,,,,,America/Argentina/Buenos_Aires,
06098005405,,154 y 13,,-34.882732,-57.891664,,,,,America/Argentina/Buenos_Aires,
06098005406,,154 y 14,,-34.883695,-57.889944,,,,,America/Argentina/Buenos_Aires,
06098005407,,154 y 15,,-34.884321,-57.888803,,,,,America/Argentina/Buenos_Aires,
06098005408,,154 y 17,,-34.885504,-57.886653,,,,,America/Argentina/Buenos_Aires,
06098005409,,18 y 155,,-34.886108,-57.885298,,,,,America/Argentina/Buenos_Aires,
06098005410,,18 y 156,,-34.884574,-57.884085,,,,,America/Argentina/Buenos_Aires,
06098005411,,Cementerio Pque.,,-34.882853,-57.882701,,,,,America/Argentina/Buenos_Aires,
06098005412,,18 y 159,,-34.881099,-57.881411,,,,,America/Argentina/Buenos_Aires,
02084000001,,Vedia y Melián,,-34.545317,-58.488124,,,,,America/Argentina/Buenos_Aires,
02084000002,,Ayacucho-Freire,,-34.542388,-58.484213,,,,,America/Argentina/Buenos_Aires,
04hu,,Terrada 3295,,-34.691574,-58.555734,,,0,,America/Argentina/Buenos_Aires,
06098002000,,Anses,,-34.864801,-57.891864,,,,,America/Argentina/Buenos_Aires,
06098002001,,Av. Montevideo y 4,,-34.865608,-57.890085,,,,,America/Argentina/Buenos_Aires,
06098002002,,Av. Montevideo y 4,,-34.865647,-57.889484,,,,,America/Argentina/Buenos_Aires,
06098002003,,Av. Montevideo y 5,,-34.866071,-57.888824,,,,,America/Argentina/Buenos_Aires,
06098002004,,Av. Montevideo y 6,,-34.866197,-57.888008,,,,,America/Argentina/Buenos_Aires,
06098002005,,Av. Montevideo y 8,,-34.867729,-57.885281,,,,,America/Argentina/Buenos_Aires,
06098002006,,Pque. Civico,,-34.868014,-57.884646,,,,,America/Argentina/Buenos_Aires,
06098002007,,Pque. Civico,,-34.868814,-57.883413,,,,,America/Argentina/Buenos_Aires,
06098002008,,Av. Montevideo y 11,,-34.869125,-57.882746,,,,,America/Argentina/Buenos_Aires,
06098002009,,Av. Montevideo y 11,,-34.869354,-57.882468,,,,,America/Argentina/Buenos_Aires,
06098002010,,Av. Montevideo y 13,,-34.87031,-57.880628,,,,,America/Argentina/Buenos_Aires,
06098002011,,Av. Montevideo y 13,,-34.870149,-57.881028,,,,,America/Argentina/Buenos_Aires,
06098002012,,Av. Montevideo y 14,,-34.870857,-57.879309,,,,,America/Argentina/Buenos_Aires,
06098002013,,Av. Montevideo y 15,,-34.871166,-57.878641,,,,,America/Argentina/Buenos_Aires,
06098002014,,Av. Montevideo y 15,,-34.871348,-57.87789,,,,,America/Argentina/Buenos_Aires,
06098002015,,Av. Montevideo y 17,,-34.871929,-57.876102,,,,,America/Argentina/Buenos_Aires,
06098002016,,Av. Montevideo y 17,,-34.872088,-57.875327,,,,,America/Argentina/Buenos_Aires,
06098002017,,Av. Montevideo y 19,,-34.872659,-57.87342,,,,,America/Argentina/Buenos_Aires,
06098002018,,Av. Montevideo y 19,,-34.872858,-57.872432,,,,,America/Argentina/Buenos_Aires,
06098002019,,Av. Montevideo y 20,,-34.873276,-57.871177,,,,,America/Argentina/Buenos_Aires,
06098002020,,Av. Montevideo y 21,,-34.873554,-57.869986,,,,,America/Argentina/Buenos_Aires,
06098002021,,Av. Montevideo y 23,,-34.873907,-57.868949,,,,,America/Argentina/Buenos_Aires,
06098002022,,Av. Montevideo y 23,,-34.87406,-57.868139,,,,,America/Argentina/Buenos_Aires,
06098002023,,Av. Montevideo y 25,,-34.874461,-57.866924,,,,,America/Argentina/Buenos_Aires,
06098002024,,Av. Montevideo y 25,,-34.874522,-57.866489,,,,,America/Argentina/Buenos_Aires,
06098002025,,Av. Montevideo y 26,,-34.875166,-57.864366,,,,,America/Argentina/Buenos_Aires,
06098002026,,Av. Montevideo y 27,,-34.875364,-57.863465,,,,,America/Argentina/Buenos_Aires,
06098002027,,Av. Montevideo y 28,,-34.875831,-57.862032,,,,,America/Argentina/Buenos_Aires,
06098002028,,Av. Montevideo y 29,,-34.875832,-57.861807,,,,,America/Argentina/Buenos_Aires,
06098002029,,Av. Montevideo y 30,,-34.876303,-57.860301,,,,,America/Argentina/Buenos_Aires,
06098002030,,Av. Montevideo y 30,,-34.876462,-57.859436,,,,,America/Argentina/Buenos_Aires,
06098002031,,Av. Montevideo y 32,,-34.877073,-57.856733,,,,,America/Argentina/Buenos_Aires,
06098002032,,Av. Montevideo y 32,,-34.877133,-57.855949,,,,,America/Argentina/Buenos_Aires,
06098002033,,Av. Montevideo y 33,,-34.877454,-57.854294,,,,,America/Argentina/Buenos_Aires,
06098002034,,Av. Montevideo y 33,,-34.87741,-57.854199,,,,,America/Argentina/Buenos_Aires,
06098002035,,Av. Montevideo y 34,,-34.877708,-57.852819,,,,,America/Argentina/Buenos_Aires,
06098002036,,Av. Montevideo y 34,,-34.877695,-57.852608,,,,,America/Argentina/Buenos_Aires,
06098002037,,Av. Montevideo y 36,,-34.878168,-57.85123,,,,,America/Argentina/Buenos_Aires,
06098002038,,Av. Montevideo y 36,,-34.87819,-57.85095,,,,,America/Argentina/Buenos_Aires,
06098002039,,Av. Montevideo y 37,,-34.878545,-57.850101,,,,,America/Argentina/Buenos_Aires,
06098002040,,Av. Montevideo y 38,,-34.878889,-57.848882,,,,,America/Argentina/Buenos_Aires,
06098002041,,Av. Montevideo y 39,,-34.879217,-57.848424,,,,,America/Argentina/Buenos_Aires,
06098002042,,Av. Montevideo y 41,,-34.88043,-57.846299,,,,,America/Argentina/Buenos_Aires,
06098002043,,Av. Montevideo y 41,,-34.880663,-57.846062,,,,,America/Argentina/Buenos_Aires,
06098002044,,Av. Montevideo y 42,,-34.881222,-57.844979,,,,,America/Argentina/Buenos_Aires,
06098002045,,Av. Montevideo y 43,,-34.881446,-57.844718,,,,,America/Argentina/Buenos_Aires,
06098002046,,Av. Montevideo y 43,,-34.881802,-57.843974,,,,,America/Argentina/Buenos_Aires,
06098002047,,Av. Montevideo y 44,,-34.8825,-57.842953,,,,,America/Argentina/Buenos_Aires,
06098002048,,Av. Montevideo y 44,,-34.883044,-57.841882,,,,,America/Argentina/Buenos_Aires,
06098002049,,Av. Montevideo y 47,,-34.884314,-57.839796,,,,,America/Argentina/Buenos_Aires,
06098002050,,Av. Montevideo y 47,,-34.884358,-57.839589,,,,,America/Argentina/Buenos_Aires,
06098002051,,Av. Montevideo y 49,,-34.885674,-57.837435,,,,,America/Argentina/Buenos_Aires,
06098002052,,Av. Montevideo y 49,,-34.885764,-57.837159,,,,,America/Argentina/Buenos_Aires,
06098002053,,Av. Montevideo y 52,,-34.887348,-57.833784,,,,,America/Argentina/Buenos_Aires,
06098002054,,Av. Montevideo y 50,,-34.886667,-57.835402,,,,,America/Argentina/Buenos_Aires,
06098002055,,Av. Montevideo y 50,,-34.886656,-57.835602,,,,,America/Argentina/Buenos_Aires,
06098002056,,Av. Montevideo y 52,,-34.887293,-57.83376,,,,,America/Argentina/Buenos_Aires,
06098002100,,34 y Saavedra,,-34.876713,-57.85187,,,,,America/Argentina/Buenos_Aires,
06098002101,,Teodoro Funchs y 33,,-34.875905,-57.85305,,,,,America/Argentina/Buenos_Aires,
06098002102,,Teodoro Funchs y 32,,-34.875069,-57.854547,,,,,America/Argentina/Buenos_Aires,
06098002103,,32 y General Savio,,-34.875926,-57.855362,,,,,America/Argentina/Buenos_Aires,
06098002104,,N. H. Beguin y 31,,-34.874689,-57.85682,,,,,America/Argentina/Buenos_Aires,
06098002105,,N. H. Beguin y 30,,-34.874106,-57.857765,,,,,America/Argentina/Buenos_Aires,
06098002106,,30 y 173 Norte,,-34.875159,-57.858716,,,,,America/Argentina/Buenos_Aires,
06098002107,,30 y Av. Montevideo,,-34.876364,-57.85969,,,,,America/Argentina/Buenos_Aires,
06098002108,,45 y Corrientes,,-34.883665,-57.843194,,,,,America/Argentina/Buenos_Aires,
06098002109,,45 y Entre Ríos,,-34.884614,-57.843909,,,,,America/Argentina/Buenos_Aires,
06098002110,,45 y 172,,-34.885498,-57.844692,,,,,America/Argentina/Buenos_Aires,
06098002111,,45 y 173,,-34.88677,-57.845709,,,,,America/Argentina/Buenos_Aires,
06098002112,,173 y 44,,-34.886341,-57.846575,,,,,America/Argentina/Buenos_Aires,
06098002113,,173 y 42,,-34.885343,-57.848343,,,,,America/Argentina/Buenos_Aires,
06098002114,,45 y 172,,-34.884131,-57.847431,,,,,America/Argentina/Buenos_Aires,
06098002115,,42 y Entre Ríos,,-34.883199,-57.846684,,,,,America/Argentina/Buenos_Aires,
06098002116,,42 y Corrientes,,-34.882241,-57.845916,,,,,America/Argentina/Buenos_Aires,
06098002117,,Av. 7 y 165,,-34.868017,-57.887488,,,,,America/Argentina/Buenos_Aires,
06098002118,,Av. 7 y 164,,-34.870169,-57.88922,,,,,America/Argentina/Buenos_Aires,
06098002119,,Av. 7 y 162,,-34.871875,-57.890543,,,,,America/Argentina/Buenos_Aires,
06270000011,,Av. N. Kirchner (RP205) y Sarmiento,,-34.911232,-58.595601,,,,,America/Argentina/Buenos_Aires,
06270000012,,Av. N. Kirchner (RP205) y P. de Mendoza,,-34.913034,-58.597918,,,,,America/Argentina/Buenos_Aires,
06270000013,,Av. N. Kirchner (RP205) y Sgto. Cabral,,-34.916043,-58.601761,,,,,America/Argentina/Buenos_Aires,
06270000014,,Av. N. Kirchner (RP205) y Sarratea,,-34.919906,-58.60598,,,,,America/Argentina/Buenos_Aires,
06270000015,,Av. N. Kirchner (RP205) y Leandro N. Alem,,-34.893948,-58.573446,,,,,America/Argentina/Buenos_Aires,
06270000016,,Av. N. Kirchner (RP205) y Av. Argentina,,-34.896965,-58.577296,,,,,America/Argentina/Buenos_Aires,
06270000017,,Av. N. Kirchner (RP205) y Quito,,-34.898575,-58.579366,,,,,America/Argentina/Buenos_Aires,
06270000018,,Av. N. Kirchner (RP205) y Av. del Plata,,-34.90105,-58.582544,,,,,America/Argentina/Buenos_Aires,
06270000019,,Av. N. Kirchner (RP205) y Las Antillas,,-34.904051,-58.586392,,,,,America/Argentina/Buenos_Aires,
06270000020,,Av. N. Kirchner (RP205) y América del Norte,,-34.905498,-58.588244,,,,,America/Argentina/Buenos_Aires,
06270000021,,Av. N. Kirchner (RP205) y Estrada,,-34.907925,-58.591346,,,,,America/Argentina/Buenos_Aires,
06270000022,,Estación Spegazzini,,-34.910102,-58.594154,,,,,America/Argentina/Buenos_Aires,
06270000023,,Estación Unión Ferroviaria,,-34.870423,-58.543251,,,,,America/Argentina/Buenos_Aires,
06270000024,,Av. N. Kirchner (RP205) y El Ombú,,-34.876256,-58.550767,,,,,America/Argentina/Buenos_Aires,
06270000025,,Av. N. Kirchner (RP205) y Las Moreras,,-34.880044,-58.555641,,,,,America/Argentina/Buenos_Aires,
06270000026,,Av. N. Kirchner (RP205) y Los Nogales,,-34.882669,-58.558993,,,,,America/Argentina/Buenos_Aires,
06270000027,,Av. N. Kirchner (RP205) y Los Tulipanes,,-34.881328,-58.557287,,,,,America/Argentina/Buenos_Aires,
06270000028,,Av. N. Kirchner (RP205) y El Amanecer,,-34.87858,-58.553774,,,,,America/Argentina/Buenos_Aires,
06270000029,,Av. N. Kirchner (RP205) y Groenlandia,,-34.902626,-58.584553,,,,,America/Argentina/Buenos_Aires,
06270000030,,Av. N. Kirchner (RP205) y Sarratea,,-34.9198,-58.605825,,,,,America/Argentina/Buenos_Aires,
06270000031,,Av. N. Kirchner (RP205) y Sgto. Cabral,,-34.916153,-58.601799,,,,,America/Argentina/Buenos_Aires,
06270000032,,Av. N. Kirchner (RP205) y P. de Mendoza,,-34.913282,-58.598132,,,,,America/Argentina/Buenos_Aires,
06270000033,,Av. N. Kirchner (RP205) y Sarmiento,,-34.911657,-58.596048,,,,,America/Argentina/Buenos_Aires,
06270000034,,Estación Spegazzini,,-34.909657,-58.593206,,,,,America/Argentina/Buenos_Aires,
06270000035,,Av. N. Kirchner (RP205) y Estrada,,-34.908087,-58.591453,,,,,America/Argentina/Buenos_Aires,
06270000036,,Av. N. Kirchner (RP205) y América del Norte,,-34.905521,-58.58817,,,,,America/Argentina/Buenos_Aires,
06270000037,,Av. N. Kirchner (RP205) y Las Antillas,,-34.9041,-58.586354,,,,,America/Argentina/Buenos_Aires,
06270000038,,Av. N. Kirchner (RP205) y Groenlandia,,-34.903153,-58.585131,,,,,America/Argentina/Buenos_Aires,
06270000039,,Av. N. Kirchner (RP205) y Av. del Plata,,-34.901087,-58.582486,,,,,America/Argentina/Buenos_Aires,
06270000040,,Av. N. Kirchner (RP205) y Quito,,-34.898613,-58.579311,,,,,America/Argentina/Buenos_Aires,
06270000041,,Av. N. Kirchner (RP205) y Av. Argentina,,-34.896934,-58.577151,,,,,America/Argentina/Buenos_Aires,
06270000042,,Av. N. Kirchner (RP205) y Alem,,-34.894055,-58.573477,,,,,America/Argentina/Buenos_Aires,
06270000043,,Av. N. Kirchner (RP205) y Erratchu,,-34.891901,-58.570269,,,,,America/Argentina/Buenos_Aires,
06270000044,,Estación Tristan Suarez,,-34.890013,-58.567806,,,,,America/Argentina/Buenos_Aires,
06270000045,,Av. N. Kirchner (RP205) y Saavedra,,-34.886579,-58.56389,,,,,America/Argentina/Buenos_Aires,
06270000046,,Av. N. Kirchner (RP205) y Las Margaritas,,-34.884598,-58.56136,,,,,America/Argentina/Buenos_Aires,
06270000047,,Av. N. Kirchner (RP205) y Los Nogales,,-34.882461,-58.558626,,,,,America/Argentina/Buenos_Aires,
06270000048,,Av. N. Kirchner (RP205) y Los Tulipanes,,-34.881338,-58.557197,,,,,America/Argentina/Buenos_Aires,
06270000049,,Av. N. Kirchner (RP205) y Las Moreras,,-34.879759,-58.555177,,,,,America/Argentina/Buenos_Aires,
06270000050,,Av. N. Kirchner (RP205) y El Amanecer,,-34.878524,-58.553601,,,,,America/Argentina/Buenos_Aires,
06270000051,,Av. N. Kirchner (RP205) y El Ombú,,-34.876466,-58.55094,,,,,America/Argentina/Buenos_Aires,
06270000052,,Estación Unión Feeroviaria,,-34.870465,-58.543204,,,,,America/Argentina/Buenos_Aires,
06270000053,,Av. N. Kirchner (RP205) y Los Raulíes,,-34.86712,-58.538942,,,,,America/Argentina/Buenos_Aires,
06270000054,,Av. N. Kirchner (RP205) y El Ñandubay,,-34.864434,-58.53551,,,,,America/Argentina/Buenos_Aires,
06270000055,,Av. N. Kirchner (RP205) y Sta. Ángela,,-34.86289,-58.533523,,,,,America/Argentina/Buenos_Aires,
06270000056,,Av. N. Kirchner (RP205) y Gutiérrez,,-34.861249,-58.531389,,,,,America/Argentina/Buenos_Aires,
06270000057,,Av. N. Kirchner (RP205) y Lamadrid,,-34.858529,-58.527996,,,,,America/Argentina/Buenos_Aires,
06270000058,,Estación Ezeiza,,-34.85404,-58.522044,,,,,America/Argentina/Buenos_Aires,
06371000001,,Metrobus RP. 8 - O'Donnell,,-34.565959,-58.564617,,,,,America/Argentina/Buenos_Aires,
06371000002,,Av. Dr. Balbín y Jose Hernández,,-34.564996,-58.568458,,,,,America/Argentina/Buenos_Aires,
06371000003,,Mitre y Caseros,,-34.578672,-58.540667,,,,,America/Argentina/Buenos_Aires,
06371000004,,Mitre y Av. Dr. Balbín,,-34.580146,-58.542426,,,,,America/Argentina/Buenos_Aires,
06371000005,,José Hernández y 9 de Julio,,-34.56217,-58.565251,,,,,America/Argentina/Buenos_Aires,
06371000006,,José Hernández y San Lorenzo,,-34.560244,-58.563217,,,,,America/Argentina/Buenos_Aires,
06371000007,,José Hernández y Pozos,,-34.558339,-58.561456,,,,,America/Argentina/Buenos_Aires,
06371000008,,José Hernández y Arenales,,-34.556835,-58.560055,,,,,America/Argentina/Buenos_Aires,
06371000009,,Metrobus RP. 8 - Moreno,,-34.566862,-58.560457,,,,,America/Argentina/Buenos_Aires,
06371000010,,Alvear y Charlone,,-34.54344,-58.546756,,,,,America/Argentina/Buenos_Aires,
06371000011,,Alvear y Villaroel,,-34.540569,-58.543381,,,,,America/Argentina/Buenos_Aires,
06371000012,,José Hernández y Cabildo,,-34.563785,-58.567197,,,,,America/Argentina/Buenos_Aires,
06371000013,,Av. Dr. Balbín y Pueyrredón,,-34.578833,-58.544361,,,,,America/Argentina/Buenos_Aires,
06371000014,,Av. Dr. Balbín y 3 de Febrero,,-34.576291,-58.547424,,,,,America/Argentina/Buenos_Aires,
06371000015,,Metrobus RP. 8 - J. C. Paz,,-34.575449,-58.548353,,,,,America/Argentina/Buenos_Aires,
06371000016,,Metrobus RP. 8 - Htal. Eva Perón,,-34.571586,-58.553197,,,,,America/Argentina/Buenos_Aires,
06371000017,,Municipalidad de San Martín,,-34.576575,-58.537608,,,,,America/Argentina/Buenos_Aires,
06371000018,,José Hernández y Congreso,,-34.554026,-58.55672,,,,,America/Argentina/Buenos_Aires,
06371000019,,José Hernández y América,,-34.553189,-58.555724,,,,,America/Argentina/Buenos_Aires,
06371000020,,Av. Dr. Balbín y Matheu,,-34.579561,-58.54347,,,,,America/Argentina/Buenos_Aires,
06371000021,,Alvear y Sarmiento,,-34.544636,-58.548165,,,,,America/Argentina/Buenos_Aires,
06371000022,,José Hernández y Aristóbulo del Valle,,-34.555262,-58.558557,,,,,America/Argentina/Buenos_Aires,
06371000023,,José Hernández y M. Lange,,-34.55487,-58.557698,,,,,America/Argentina/Buenos_Aires,
06371000024,,Moreno y Alsina,,-34.577063,-58.571174,,,,,America/Argentina/Buenos_Aires,
06371000025,,Moreno y Pueyrredón,,-34.576422,-58.571982,,,,,America/Argentina/Buenos_Aires,
06371000026,,Moreno y Alvear,,-34.575749,-58.572833,,,,,America/Argentina/Buenos_Aires,
06371000027,,Eva Perón y José Hernández,,-34.569844,-58.573261,,,,,America/Argentina/Buenos_Aires,
06371000028,,Gral. Paz y Pácifico Rodríguez,,-34.547655,-58.556749,,,,,America/Argentina/Buenos_Aires,
06371000029,,Pácifico Rodríguez y Lamadrid,,-34.546599,-58.557774,,,,,America/Argentina/Buenos_Aires,
06371000030,,Pácifico Rodríguez y San Lorenzo,,-34.545535,-58.559087,,,,,America/Argentina/Buenos_Aires,
06371000031,,Pácifico Rodríguez y Falucho,,-34.544505,-58.560373,,,,,America/Argentina/Buenos_Aires,
06371000032,,José Hernández y Zárate,,-34.561325,-58.564226,,,,,America/Argentina/Buenos_Aires,
